,id,artist_name,track_name,album_name,artist_genre,artist_popularity,track_popularity,artist_followers,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
489,4RtHEggWfFWknuAsRdkyku,BoA,No.1,No.1 - The 2nd Album,['k-pop'],54,48,707156,193227,0.84,8,-4.293,0.0964,0.114,0.0,0.0621,0.807,102.993,193227,4
490,5Qy3PCR9u6KeNAjRV405uv,S.E.S.,너를 사랑해,SHOO. EUGENE. SEA - The 2nd Album,"['classic k-pop', 'k-pop', 'k-pop girl group']",39,38,53948,216133,0.846,11,-4.082,0.039,0.0482,0.0,0.0963,0.865,103.0,216133,4
491,1UrkLATO49MONHX6b7s4N8,Steve Yoo,I'm waiting for love,Yoo Seung Jun Best Collection 1,['classic k-pop'],17,14,1513,216227,0.967,4,-3.515,0.0653,0.152,0.0,0.234,0.707,114.006,216227,4
492,3BhXBoIr4YcQcf9mMVhoOG,COOL,운명,Cool Best,['classic k-pop'],36,28,26285,225098,0.961,0,-4.009,0.0732,0.0197,0.0,0.117,0.926,140.065,225098,4
493,2HZ8C7JkjJWSBA84bYaH1R,Park Mi Kyung,Eve's Warning,Jungle New Style,['classic k-pop'],19,32,1314,252493,0.978,0,-2.623,0.0352,0.0601,0.00449,0.0784,0.62,136.374,252493,4
494,2khPCdofF2cFTDKjINZavV,H.O.T.,We are the future,Wolf And Sheep,"['classic k-pop', 'k-pop']",35,34,41166,220733,0.983,1,-6.374,0.0529,0.00105,7.27e-06,0.0838,0.708,130.014,220733,4
495,3GGY6Bl0tEhLiHKy75z32w,Seo Taiji and Boys,Must Triumph,Seotaiji and Boys IV,"['classic k-pop', 'k-rock', 'korean old school hip hop']",30,19,24233,226293,0.833,9,-4.988,0.0894,0.000394,0.000113,0.117,0.587,176.331,226293,4
496,0HBh8fn3aCw2ni1BRVxGYs,YG Family,A-Yo!,YG 10th Anniversary,['classic k-pop'],13,0,16075,225947,0.854,6,-3.683,0.129,0.0588,0.0,0.351,0.942,93.016,225947,4
497,02AThDf6z3YEYObZdqskyB,FLY TO THE SKY,Sea Of Love,Back in Time,"['classic k-pop', 'korean pop']",27,34,48351,255892,0.891,11,-2.757,0.1,0.0732,0.0,0.348,0.541,110.044,255892,4
498,7L4fxoCYiWzFWepXU3yv9m,Click-B,To Be Continued,Click-B,"['classic k-pop', 'k-rap']",20,27,6819,242093,0.731,2,-7.142,0.0591,0.331,2.95e-06,0.0689,0.728,90.074,242093,4
499,5rocCTL2q4BJtHiUD9mqif,UP,뿌요뿌요,Up Best + 1,['classic k-pop'],18,21,889,237505,0.919,1,-4.092,0.163,0.0903,0.0,0.373,0.719,140.14,237505,4
500,42TBLoQJ4aETzku6qEg3NF,COOL,해변의 여인,Cool Best,['classic k-pop'],36,35,26285,219978,0.995,5,-5.751,0.0736,0.0618,4.08e-05,0.482,0.897,135.883,219978,4
501,6GuXef6hLnruq7quS1TdBN,Kim Sung Jae,말하자면,김성재,['classic k-pop'],26,0,2358,218174,0.75,5,-10.137,0.0377,0.111,0.0,0.3,0.842,119.633,218174,4
502,1ZERPWdUxl3h88WBRoZKLz,SECHSKIES,COUPLE (2016),2016 Re-ALBUM,"['classic k-pop', 'k-pop', 'k-pop boy group']",36,0,133240,246487,0.858,7,-2.647,0.0268,0.059,0.0,0.259,0.518,111.988,246487,4
503,1u2GIyfP9dKfkpLiCsYNJx,TURBO,어느 째즈바...,NEW SENSATION,['classic k-pop'],31,29,15094,253257,0.831,1,-4.148,0.0556,0.188,0.000191,0.0538,0.689,83.003,253257,4
504,2XfDYBZioldmlLDb2EfWPC,Hong Kyung-min,Shaky Friendship - Euru Remix Version,홍경민 Vol. 3,['classic k-pop'],22,27,988,243200,0.913,6,-4.763,0.0374,0.0293,5.63e-05,0.186,0.811,138.026,243200,4
505,7EfwavUg7KW5oTJtzUrMCg,태사자 Taesaja,도 The Way,"太四子 Taesaja, Vol. 1",[],8,21,544,222250,0.912,5,-5.445,0.0426,0.0116,8.53e-06,0.319,0.874,125.781,222250,4
506,0LRuYG5HETbxUnUwcfjQYf,Roo'RA,비밀은 없어,Roo`ra Best Album,['classic k-pop'],25,21,4683,243435,0.86,1,-7.295,0.0351,0.0188,1.99e-06,0.116,0.963,127.007,243435,4
507,26gRL70VtiBPmsSkd6H0mU,Seo Taiji and Boys,Classroom Idea,Seotaiji and Boys III,"['classic k-pop', 'k-rock', 'korean old school hip hop']",30,26,24233,259160,0.834,5,-6.36,0.145,0.000278,0.0,0.352,0.653,84.998,259160,4
508,5uRw7doavKNiR74SRNx3uu,DEUX,나를 돌아봐,Deux,['classic k-pop'],22,29,6686,225071,0.665,11,-12.925,0.0574,0.0396,4.77e-05,0.272,0.96,116.4,225071,4
509,5uvNlHJPu9mOcYT64rxRbl,SHINHWA,Wild Eyes,"HEY, COME ON! - The 4th Album","['classic k-pop', 'k-pop', 'k-pop boy group']",44,38,268193,201867,0.883,9,-5.176,0.214,0.0142,0.0,0.12,0.888,105.119,201867,4
510,0AqBhRej0vIHXNRiyPTJ5S,TURBO,검은 고양이,Dance Pt.y With Turbo,['classic k-pop'],31,9,15094,189466,0.966,9,-5.959,0.076,0.0339,1.46e-05,0.226,0.708,131.006,189466,4
511,3OiEBg0yoplRqvW2Fl9pyi,Kim Gun Mo,잘못된 만남,김건모 3집 잘못된 만남,"['classic k-pop', 'korean singer-songwriter']",32,0,22697,257698,0.927,3,-6.167,0.0444,0.0384,9.52e-05,0.0487,0.863,137.91,257698,4
512,4iYW28u7mpxEokJT2zPGmp,Roo'RA,프로와 아마츄어,날개 잃은 천사,['classic k-pop'],25,24,4683,226668,0.914,11,-6.055,0.0842,0.0165,0.000556,0.178,0.771,120.835,226668,4
513,460o3HjbIbRzcRIpkzc8II,Steve Yoo,Passion,Yoo Seung Jun Best Collection 1,['classic k-pop'],17,23,1513,232733,0.994,9,-2.347,0.0598,0.0782,0.000139,0.317,0.898,125.041,232733,4
514,0LW6E8rEAltX9Svci5M3Z1,H.O.T.,Hope,Resurrection - The 3rd Album,"['classic k-pop', 'k-pop']",35,41,41166,260627,0.968,0,-3.883,0.0857,0.058,0.0,0.144,0.731,99.962,260627,4
515,1cEODRpsqyAvzQvYJnDcGu,Lim Jae Bum,고해,Return To The Rock,"['korean ost', 'korean pop']",32,32,36374,302002,0.678,0,-7.201,0.0323,0.0511,1.5e-06,0.152,0.139,75.038,302002,4
516,2OFK4w8BI3gU4kn0ieHSJc,god,거짓말 Lie,Chapter 3,"['classic k-pop', 'k-pop boy group', 'korean pop']",38,40,29983,242333,0.431,4,-8.271,0.328,0.216,0.0,0.0864,0.561,133.861,242333,4
517,46tMl2itZomvKj9TR7wzVz,DJ DOC,Dance with DOC,DJ. DOC 4th Album,"['classic k-pop', 'k-rap']",27,33,18570,192888,0.958,2,-3.382,0.032,0.102,0.0,0.26,0.982,135.009,192888,4
518,3lwIm9ZUpaOzpT8KrYbcLO,ZoPD,Fever (Feat. 이정현),In Stardom Version 2.0,['korean old school hip hop'],15,13,808,232733,0.842,1,-6.352,0.0714,0.000456,0.000193,0.118,0.535,109.998,232733,4
519,49xlJIoOdrHmHbNPTOxZYZ,Steve Yoo,Nightmare,Yoo Seung Jun Best Collection 1,['classic k-pop'],17,19,1513,235133,0.923,1,-5.59,0.0381,0.0277,0.00352,0.0806,0.622,133.989,235133,4
520,1uczIRSpydgkLAi8kfAwwV,Seo Taiji and Boys,As the Night Goes On,Seotaiji and Boys,"['classic k-pop', 'k-rock', 'korean old school hip hop']",30,24,24233,235013,0.66,7,-8.98,0.0416,0.0188,0.0,0.0697,0.716,99.417,235013,4
521,2X8dHI8PeFg9h8iFwdfsEz,Roo'RA,날개 잃은 천사,날개 잃은 천사,['classic k-pop'],25,33,4683,242341,0.921,9,-4.557,0.0898,0.0528,6.15e-05,0.193,0.921,129.169,242341,4
522,2FUiNAUxiuHwLFexjh3uFo,Park Mi Kyung,Unreasonable Reason,이유같지 않은 이유,['classic k-pop'],19,29,1314,237963,0.939,5,-8.04,0.0441,0.196,0.00178,0.289,0.911,125.255,237963,4
523,5lZQ16prjeDI8wtuhYYMZD,1TYM,Hot,YG 10th Anniversary,"['classic k-pop', 'korean old school hip hop']",24,0,6849,220333,0.618,7,-5.47,0.0875,0.154,0.0,0.0916,0.951,98.002,220333,4
524,6YZQnBMOVFYsUERkP1BjsM,Lim Jae Bum,비상,Desire To Fly,"['korean ost', 'korean pop']",32,33,36374,270002,0.396,0,-11.616,0.0251,0.516,5.18e-06,0.187,0.259,143.877,270002,4
525,4DRw26g8obnUsqKBJp6knP,god,어머님께 To Mother,Chapter 1,"['classic k-pop', 'k-pop boy group', 'korean pop']",38,38,29983,255840,0.558,4,-6.768,0.154,0.705,0.0,0.429,0.577,80.002,255840,4
526,7y8377OZXvlQyy0Pt9LaGp,Steve Yoo,Last trip,Yoo Seung Jun Best Collection 1,['classic k-pop'],17,4,1513,258493,0.872,3,-4.971,0.0705,0.318,0.0,0.122,0.693,186.033,258493,4
527,6PxV0qSZZ4Wv4mtv4UcKWo,S.E.S.,달리기,Choose My Life-U - The 5th Album,"['classic k-pop', 'k-pop', 'k-pop girl group']",39,31,53948,213533,0.822,7,-4.931,0.0344,0.209,0.00253,0.139,0.879,102.988,213533,4
528,0FGrzqdJWFAzO6JTWttcWM,Seo Taiji and Boys,Anyhow Song,Seotaiji and Boys II,"['classic k-pop', 'k-rock', 'korean old school hip hop']",30,28,24233,314933,0.915,11,-6.132,0.0776,0.0186,0.0,0.0657,0.609,104.652,314933,4
529,5bNAuYrv8L619MUm2xCNny,Lee Moon Sae,붉은 노을,독창회 Ⅱ 1981~2002 (Live),"['classic korean pop', 'k-rock', 'korean pop']",40,23,68887,140253,0.734,4,-4.593,0.0425,0.063,0.0,0.163,0.472,133.131,140253,4
530,7hZSoai2QgXbTuLeskVaVH,Kim Gun Mo,Excuses,핑계,"['classic k-pop', 'korean singer-songwriter']",32,31,22697,219173,0.5,7,-8.707,0.0318,0.0309,0.0,0.112,0.549,91.988,219173,4
531,2jsrFWgixfjCPU7oJVc3Xe,Drunken Tiger,너희가 힙합을 아느냐?,Drunken Tiger Best,"['k-rap', 'korean old school hip hop']",31,18,45870,220958,0.809,6,-5.356,0.0559,0.0545,0.0,0.193,0.375,101.984,220958,4
532,3N22yGzMdzjz64qL3p9BK9,Circle,Sweetest Love,졸업(卒業),[],1,8,10,235102,0.823,11,-4.985,0.0315,0.366,0.0,0.334,0.912,98.021,235102,4
533,6YyRl2CrfTSmJat0rv7JWM,Baby VOX,Get Up,Baby V.O.X Special Album,['classic k-pop'],26,32,6020,132731,0.888,5,-4.019,0.0504,0.0359,0.0,0.283,0.946,112.059,132731,4
534,6Ykaa9o0JR7j06sk1jfXKJ,TURBO,검은 고양이 네로,280KM SPEED,['classic k-pop'],31,35,15094,193085,0.961,9,-4.463,0.0616,0.0245,1.13e-05,0.226,0.754,130.841,193085,4
535,6oy7Tj62IF8cVq4xiEbsI1,Park Sang Min,무기여 잘 있거라,화산 (火山),[],19,20,1033,265509,0.814,9,-7.216,0.0374,0.0215,0.0,0.477,0.942,140.074,265509,4
536,6uvSScSZYXaZ112lRYpG9F,Steve Yoo,Eternal Peace,Yoo Seung Jun Best Collection 1,['classic k-pop'],17,5,1513,273387,0.922,2,-4.634,0.289,0.278,0.0,0.1,0.484,162.125,273387,4
537,53jjmE3IZX5tXrHyuWi8Xx,JINUSEAN,Gasoline,YG 10th Anniversary,"['classic k-pop', 'k-rap']",27,0,23730,243911,0.62,8,-7.902,0.445,0.00865,0.000204,0.18,0.578,171.989,243911,4
538,05eGPqF6Uc8BIjvrbllQLz,Seo Taiji and Boys,In the Time Spent With You,Seotaiji and Boys,"['classic k-pop', 'k-rock', 'korean old school hip hop']",30,18,24233,261173,0.714,10,-7.152,0.0275,0.00348,7.27e-05,0.126,0.635,77.007,261173,4
539,1gaS7dOKABO2xDlTZFN8Xm,Baby VOX,Missing You,Baby V.O.X Special Album,['classic k-pop'],26,20,6020,236281,0.459,0,-7.829,0.0354,0.0718,1.28e-06,0.0793,0.205,137.92,236281,4
540,6ar1APgRyWIxHQotMgeYdM,Kim Gun Mo,One Flew over the Cuckoo's Nest,Myself,"['classic k-pop', 'korean singer-songwriter']",32,19,22697,203693,0.931,6,-6.149,0.0611,0.00238,0.00104,0.0959,0.961,148.006,203693,4
541,5TnG4hgREznnqDYe9IYlZc,SHINHWA,Only One,Only One - The 3rd Album,"['classic k-pop', 'k-pop', 'k-pop boy group']",44,29,268193,234400,0.69,0,-6.241,0.0439,0.0181,0.0,0.0883,0.656,94.97,234400,4
542,7s1RWJtcvNrjWCdr7ms2X6,Drunken Tiger,G Fresh,Drunken Tiger Best,"['k-rap', 'korean old school hip hop']",31,16,45870,220514,0.621,1,-6.283,0.109,0.145,0.051,0.142,0.389,88.011,220514,4
543,4MWluO6cXuPXPVVsyFgXUA,Roo'Ra,3!4!,"Fantastic Duo 2, Pt. 19",['classic k-pop'],3,16,370,328071,0.684,3,-4.312,0.0804,0.575,0.0,0.298,0.322,121.892,328071,4
544,06Y6AQOxZw8Ybibi1ELCoi,COOL,All For You,Cool Best,['classic k-pop'],36,38,26285,255844,0.855,11,-4.246,0.0332,0.51,0.0,0.0658,0.689,99.486,255844,4
545,3wec4KJVHD50oiNM2FrMIS,YG Family,Hip Hop Gentlemen,YG Family 2,['classic k-pop'],13,0,16075,239627,0.695,10,-5.537,0.107,0.0426,0.0,0.0628,0.83,96.988,239627,4
546,5PWo2Hjgqz6CxTkQpvt7Qx,YTC,타인,2nd Album,['classic k-pop'],18,24,935,250619,0.85,9,-6.612,0.0371,0.0243,1.25e-05,0.18,0.827,98.022,250619,4
547,2xoCyFfFSJdsXgkKNF0eWF,SECHSKIES,Road Fighter,Road Fighter,"['classic k-pop', 'k-pop', 'k-pop boy group']",36,28,133240,200307,0.989,4,-3.258,0.108,0.0244,0.000278,0.0565,0.602,140.012,200307,4
548,4EpwZakcikSrgDCqcLXAok,Click-B,잊혀진 사랑,Click-B 1st,"['classic k-pop', 'k-rap']",20,23,6819,241827,0.99,1,-2.217,0.0372,0.0128,0.0,0.373,0.801,140.002,241827,4
549,35LWTNkTu78YPqF2lS7C0i,TURBO,나 어릴 적 꿈,280KM SPEED,['classic k-pop'],31,30,15094,248778,0.978,4,-4.418,0.153,0.143,0.0,0.348,0.66,134.879,248778,4
554,0U9jNoTJeTxXToakhsb7pV,Girls' Generation,Run Devil Run,Run Devil Run - The 2nd Album Repackage,"['k-pop', 'k-pop girl group']",61,56,2131227,201920,0.888,11,-2.725,0.146,0.0596,2.14e-05,0.181,0.791,64.927,201920,4
555,2cRTwcRq1idIR9NrcYKb63,SUPER JUNIOR,미인아 Bonamana,미인아 (Bonamana) - The 4th Album,"['k-pop', 'k-pop boy group']",58,51,2226260,239187,0.911,11,-1.756,0.074,0.000444,0.0145,0.101,0.876,125.012,239187,4
556,3YxK7NqMCWDpmrQ82Wvx25,KARA,STEP,KARA 3rd Album STEP,"['j-pop', 'k-pop', 'k-pop girl group']",48,53,448424,203587,0.975,6,-0.883,0.128,0.0113,3.09e-06,0.423,0.761,122.939,203587,4
557,4vLqN0bIxIQjlet2mIMBnx,SHINee,Ring Ding Dong,"2009, Year Of Us - The Third Mini Album","['k-pop', 'k-pop boy group']",61,61,2724109,233280,0.934,1,-1.258,0.0431,0.125,0.000501,0.222,0.811,124.98,233280,4
558,7xAACq6jlGqXw4bNCTYcm6,SHINee,LUCIFER,Lucifer - The 2nd Album,"['k-pop', 'k-pop boy group']",61,53,2724109,233987,0.914,11,-1.819,0.0518,0.0323,0.0,0.107,0.866,125.034,233987,4
559,2sVtrcj32v3fR8mLjqWziv,SHINee,Sherlock (Clue + Note),Sherlock - The 4th Mini Album,"['k-pop', 'k-pop boy group']",61,55,2724109,239187,0.937,1,-2.112,0.0839,0.0069,0.0,0.393,0.316,107.013,239187,4
561,0RP3Qjp1QhIjhtG7gYoBqn,Trouble Maker,Trouble Maker,Trouble Maker,['k-pop'],42,58,188544,219638,0.805,10,-2.723,0.0541,0.0826,3.77e-06,0.0778,0.952,115.026,219638,4
562,6S5QQ4byCmcm7OcgG3vsyZ,Trouble Maker,Now,Chemistry,['k-pop'],42,50,188544,218697,0.9,2,-3.31,0.0393,0.39,4.81e-06,0.27,0.6,117.94,218697,4
564,3TXUOV5ax3ccc0jyTgrtiv,SUPER JUNIOR-D&E,"떴다 오빠 (Oppa, Oppa)",'The Beat Goes On' Special Edition,"['k-pop', 'k-pop boy group']",43,42,602470,196899,0.949,7,-5.389,0.041,0.0307,0.0,0.68,0.962,124.983,196899,4
567,01TE1eGP7ewSGHbL3IJ1CS,2PM,Hands Up,Hands Up,"['k-pop', 'k-pop boy group']",52,52,674604,198199,0.823,3,-5.88,0.0398,0.00118,1.62e-05,0.239,0.626,124.975,198199,4
568,4pi0Elz7B7cLfw37J3bYm9,EXO,Growl,The 1st Album 'XOXO' (Repackage),"['k-pop', 'k-pop boy group']",69,64,9107842,207053,0.814,11,-2.83,0.0603,0.145,0.0,0.556,0.876,89.993,207053,4
569,2RKgRT8O8K3DXfsGfnbNWx,4Minute,Volume Up,Volume Up,"['k-pop', 'k-pop girl group']",50,45,1026042,230008,0.877,3,-2.726,0.0337,0.014,0.000131,0.0792,0.454,130.045,230008,4
576,7m48u7EC4gnCfAhwoLfbCE,Girls' Generation,Genie,Genie - The Second Mini Album,"['k-pop', 'k-pop girl group']",61,54,2131227,230547,0.843,9,-2.632,0.103,0.137,2.19e-06,0.7,0.757,122.988,230547,4
578,22sIPXiQzcPydCC6skPPPq,f(x),첫 사랑니 (Rum Pum Pum Pum),Pink Tape - The 2nd Album,"['k-pop', 'k-pop girl group']",51,53,1160102,197672,0.819,11,-2.976,0.0383,0.509,1.72e-05,0.239,0.543,119.984,197672,4
580,0fUDzNEPCbjLVyC1OOs5B5,f(x),Pinocchio (Danger),Pinocchio -The 1st Album,"['k-pop', 'k-pop girl group']",51,44,1160102,191640,0.888,11,-1.369,0.12,0.117,0.0,0.328,0.879,118.023,191640,4
581,24Gy6lVtCd8nOL2vzZiFyV,Girls' Generation,Into the New World,Into the New World,"['k-pop', 'k-pop girl group']",61,49,2131227,267320,0.908,7,-2.108,0.0334,0.0531,0.0,0.116,0.6,108.023,267320,4
582,1w3NKvQH0sizDnL2G0keq4,Girls' Generation,I Got A Boy,I Got A Boy,"['k-pop', 'k-pop girl group']",61,50,2131227,271333,0.868,4,-1.275,0.265,0.0328,0.0,0.534,0.527,97.921,271333,4
583,1hrZVbWwU6v4WAjOjv0xGo,Girls' Generation,Mr.Mr.,Girls' Generation 4th Mini Album 'Mr. Mr.',"['k-pop', 'k-pop girl group']",61,0,2131227,235434,0.964,4,-2.037,0.127,0.114,9.34e-06,0.153,0.484,113.058,235434,4
584,2BQIMF7CyLe2xAKzh74A4C,Girls' Generation,Gee,Gee - The First Mini Album,"['k-pop', 'k-pop girl group']",61,50,2131227,202200,0.923,1,-1.014,0.0277,0.292,0.0,0.111,0.727,99.975,202200,4
585,6VOG2ROMCklbn6SSg9mA9H,Girls' Generation,Oh!,Oh! - The Second Album,"['k-pop', 'k-pop girl group']",61,53,2131227,188533,0.966,2,-2.207,0.0416,0.0218,1.03e-05,0.229,0.44,143.987,188533,4
586,10VuRG4YCjIDFxTliN02MP,Girls' Generation,Catch Me If You Can - Korean Version,Catch Me If You Can,"['k-pop', 'k-pop girl group']",61,0,2131227,225173,0.852,9,-2.76,0.274,0.0154,0.0,0.135,0.565,133.989,225173,4
587,7Afts5sVYt9oeQZNjrIojK,Girls' Generation,Dancing Queen,Dancing Queen,"['k-pop', 'k-pop girl group']",61,32,2131227,215280,0.916,0,-1.69,0.0323,0.402,1.23e-06,0.15,0.961,129.994,215280,4
588,6LeH7ExfGkYevlBGHiqRyf,Girls' Generation-TTS,Twinkle,'Twinkle' Mini Album,"['k-pop', 'k-pop girl group']",37,46,560399,206732,0.883,1,-2.1,0.0498,0.239,0.0,0.296,0.962,110.034,206732,4
589,34qbsFCHlFNQpD4BXKZ7eD,Girls' Generation-TTS,Holler,The 2nd Mini Album 'Holler',"['k-pop', 'k-pop girl group']",37,0,560399,183913,0.952,10,-2.144,0.184,0.12,0.0,0.145,0.664,100.025,183913,4
590,1qJ6HHAlajckYox9OghTHb,Girls' Generation,HOOT,HOOT,"['k-pop', 'k-pop girl group']",61,42,2131227,197627,0.977,7,-1.971,0.0561,0.0615,9.64e-06,0.843,0.925,128.063,197627,4
591,0KK46uV64ZSpk8HY6g9IZV,miss A,Good Bye Baby,DJ Central KPOP Vol. 7,"['k-pop', 'k-pop girl group']",48,0,803335,227194,0.827,11,-4.462,0.0493,0.0596,2.88e-05,0.057,0.771,138.031,227194,4
592,5tYY7HLz0kp3UmZ1oZjrGR,miss A,Love Song,Colors,"['k-pop', 'k-pop girl group']",48,42,803335,230111,0.721,3,-3.746,0.0456,0.0138,2.05e-06,0.104,0.366,144.042,230111,4
593,2H7VKGvew4lHH75q5cGoLu,SUPER JUNIOR,"Sexy, Free & Single",SPY,"['k-pop', 'k-pop boy group']",58,0,2226260,225880,0.93,1,-3.32,0.032,0.000964,0.0,0.126,0.693,114.956,225880,4
594,7CxFlbfq1fhBMIebKE0r5R,SUPER JUNIOR,SUPERMAN,The 5th Repackage 'Mr.Simple',"['k-pop', 'k-pop boy group']",58,0,2226260,203933,0.687,11,-4.272,0.161,0.103,0.0,0.0798,0.76,175.881,203933,4
595,5kzFg2B9IcXt41Nwqmr9Eg,SUPER JUNIOR,Mamacita (아야야),THE 7th Album 'MAMACITA',"['k-pop', 'k-pop boy group']",58,0,2226260,207744,0.928,7,-0.005,0.084,0.0777,0.0,0.0702,0.697,101.564,207744,4
596,4WViO9vKhU4imbEj5ykdoY,SUPER JUNIOR,A-CHA,Mr.Simple - The 5th Album Repackage,"['k-pop', 'k-pop boy group']",58,41,2226260,200467,0.717,2,-1.65,0.0489,0.00887,0.0,0.119,0.85,125.051,200467,4
597,36r4cTfmjVo5JYqNBIcjk6,T-ARA,Roly-Poly,John Travolta Wanna Be,"['k-pop', 'k-pop girl group']",50,53,717741,214427,0.848,7,-7.407,0.0545,0.0919,2.83e-05,0.0458,0.901,130.004,214427,4
598,3nQ7liRYD6pXWAP0oVPtW2,2PM,우리집 My House,No.5,"['k-pop', 'k-pop boy group']",52,59,674604,187644,0.74,6,-3.686,0.236,0.00152,0.0,0.0663,0.781,176.021,187644,4
600,0QIRm9sUkGnezGznkWCqCo,BIGBANG,BANG BANG BANG,MADE,"['k-pop', 'k-pop boy group']",66,0,4837537,220238,0.832,5,-3.038,0.0598,0.0192,0.0,0.355,0.424,135.011,220238,4
601,6oHUMXEKpnXOrs13VoGsuF,Henry,Trap,Trap - The 1st Album,"['k-pop', 'korean pop']",55,52,433952,225387,0.86,5,-2.898,0.0272,0.443,0.0,0.304,0.644,88.032,225387,4
602,65ywNEP3MP3fyZUDq8WBhF,2PM,미친거 아니야? GO CRAZY!,미친거 아니야? GO CRAZY!,"['k-pop', 'k-pop boy group']",52,46,674604,239262,0.896,3,-2.445,0.104,0.0447,0.0,0.389,0.886,123.018,239262,4
603,1PJErpu7kgi8A4XDbwWXrf,2PM,I'll Be Back,Hands Up,"['k-pop', 'k-pop boy group']",52,43,674604,214479,0.903,5,-5.04,0.0471,0.00789,4.86e-06,0.126,0.681,130.007,214479,4
604,2OidbJv9f6ODOoTYlp5Lm5,2PM,I’m your man (Kor ver.),미친거 아니야? GO CRAZY!,"['k-pop', 'k-pop boy group']",52,38,674604,190154,0.949,0,-2.894,0.112,0.0116,0.0,0.104,0.774,132.991,190154,4
607,5xN4mELTPNXfLMpr5PqnHX,T-ARA,넘버나인,Again 1977,"['k-pop', 'k-pop girl group']",50,47,717741,228725,0.835,1,-3.697,0.04,0.0102,2.13e-06,0.05,0.506,127.986,228725,4
608,6s6ZgLs7qexSGgzN4lrLQA,T-ARA,SEXY LOVE,MIRAGE,"['k-pop', 'k-pop girl group']",50,48,717741,227360,0.915,9,-1.858,0.0368,0.00659,3.06e-06,0.0389,0.949,132.059,227360,4
609,37mDOrcdgNhjPOkTvu217j,T-ARA,우리 사랑했잖아,Funky Town,"['k-pop', 'k-pop girl group']",50,0,717741,214100,0.874,7,-2.057,0.109,0.248,0.0,0.368,0.495,185.925,214100,4
610,3NlzcNh6rPwP0FAVXgt8rG,Beast,Beautiful Night,Midnight Sun,"['k-pop', 'k-pop boy group']",49,48,440642,218567,0.941,10,-1.957,0.0564,0.0441,0.0,0.317,0.685,123.03,218567,4
611,0uvl4TuFhdWZshHX9Hd6kI,Beast,12:30,Time,"['k-pop', 'k-pop boy group']",49,47,440642,233848,0.792,1,-2.932,0.033,0.346,0.0,0.0743,0.536,99.909,233848,3
612,7n8mDoVNjR0WtD1kw4nT1F,Beast,Breath,So Beast,"['k-pop', 'k-pop boy group']",49,40,440642,211987,0.851,2,-3.986,0.111,0.0358,0.0,0.153,0.479,128.008,211987,4
613,0yiW0iUlPQg5htp6GyR7v7,Beast,Shadow,"Hard to love, How to love","['k-pop', 'k-pop boy group']",49,44,440642,216869,0.918,6,-2.201,0.0673,0.175,0.0,0.0901,0.752,114.915,216869,4
614,1525jdrsuBkw29tUIP8YKR,Beast,Good Luck,Good Luck,"['k-pop', 'k-pop boy group']",49,42,440642,202162,0.938,10,-2.756,0.106,0.094,0.0,0.307,0.577,100.043,202162,4
615,37MUCFMO84F1Pzpmwvqjut,Beast,Beautiful,So Beast,"['k-pop', 'k-pop boy group']",49,42,440642,216639,0.907,11,-4.731,0.0327,0.0244,0.0,0.0809,0.916,136.976,216639,4
616,2nzKrSghWXVnpudod8SKoY,Beast,Shock,Shock Of The New Era,"['k-pop', 'k-pop boy group']",49,46,440642,225595,0.904,8,-3.83,0.0365,0.00208,0.0,0.0793,0.525,134.962,225595,4
617,7gavFJaP2PmDAOhO5VXjHS,Beast,Bad Girl,Beast Is The B2ST,"['k-pop', 'k-pop boy group']",49,43,440642,193120,0.867,9,-3.397,0.0407,0.111,0.0,0.0896,0.902,125.057,193120,4
618,4DKxnTFA3YHtpBidQhPuS7,Beast,Midnight,Midnight,"['k-pop', 'k-pop boy group']",49,39,440642,234240,0.966,8,-2.994,0.157,0.0863,0.0,0.113,0.42,125.003,234240,4
619,2djdxyyUc61fyoxXDIhQ4r,Beast,Mystery,Beast Is The B2ST,"['k-pop', 'k-pop boy group']",49,37,440642,211080,0.875,5,-4.379,0.0377,0.0189,0.0,0.0814,0.948,130.024,211080,4
620,5crARIrvoMiMf2AdlD78WN,SISTAR,Touch my body,TOUCH N MOVE,"['k-pop', 'k-pop girl group']",52,59,886616,206500,0.915,9,-2.347,0.106,0.0437,0.0,0.107,0.622,128.033,206500,4
621,4wAjmojVxc6Wbeca9XvnDo,SISTAR,I Like That,INSANE LOVE,"['k-pop', 'k-pop girl group']",52,55,886616,221371,0.867,7,-3.137,0.0881,0.0952,0.0,0.737,0.882,154.882,221371,4
625,5FxdI27T3lOVPjLPFQHuTC,Secret,Madonna,Madonna,"['k-pop', 'k-pop girl group']",35,40,175540,222995,0.944,5,-4.049,0.115,0.0152,0.000984,0.129,0.834,104.967,222995,4
626,2r5xY48FMJ35oD3lKXl9eB,Secret,POISON,POISON,"['k-pop', 'k-pop girl group']",35,39,175540,207256,0.881,11,-4.71,0.0319,0.00873,0.0,0.0699,0.55,102.046,207256,4
627,0sMdq2ylLEMSozuXcUfemo,Secret,TALK THAT,TALK THAT,"['k-pop', 'k-pop girl group']",35,34,175540,217861,0.749,2,-2.854,0.0843,0.427,0.0,0.0888,0.543,125.952,217861,4
